System_Ref,FIS_Provider_Name,Day,Start_Time,End_Time
2701,Special Educational Needs (SEND),Friday,9:00 AM,5:00 PM
2704,S.Y.C.T. Seniors Club,Friday,8:30 PM,10:00 PM
2900,Brixton Advice Centre,Thursday,6:30 PM,7:30 PM
3048,Lifelong Family Links Playschemes,Monday,10:00 AM,3:30 PM
3048,Lifelong Family Links Playschemes,Tuesday,10:00 AM,3:30 PM
3048,Lifelong Family Links Playschemes,Wednesday,10:00 AM,3:30 PM
3048,Lifelong Family Links Playschemes,Thursday,10:00 AM,3:30 PM
3048,Lifelong Family Links Playschemes,Friday,10:00 AM,3:30 PM
3076,Bonneville Primary School - Carry On Café,Monday,3:15 PM,6:00 PM
3076,Bonneville Primary School - Carry On Café,Tuesday,3:15 PM,6:00 PM
3076,Bonneville Primary School - Carry On Café,Wednesday,3:15 PM,6:00 PM
3076,Bonneville Primary School - Carry On Café,Thursday,3:15 PM,6:00 PM
3076,Bonneville Primary School - Carry On Café,Friday,3:15 PM,6:00 PM
3093,Every Pound Counts,Tuesday,1:00 PM,4:00 PM
3093,Every Pound Counts,Thursday,1:00 PM,4:00 PM
3095,Park Campus Academy (Secondary Alternative Provision),Monday,9:00 AM,3:30 PM
3095,Park Campus Academy (Secondary Alternative Provision),Tuesday,9:00 AM,3:30 PM
3095,Park Campus Academy (Secondary Alternative Provision),Wednesday,9:00 AM,3:30 PM
3095,Park Campus Academy (Secondary Alternative Provision),Thursday,9:00 AM,3:30 PM
3095,Park Campus Academy (Secondary Alternative Provision),Friday,9:00 AM,3:30 PM
3156,Ferndale Community Sports Centre,Monday,9:00 AM,10:00 PM
3156,Ferndale Community Sports Centre,Wednesday,9:00 AM,10:00 PM
3156,Ferndale Community Sports Centre,Friday,9:00 AM,10:00 PM
3156,Ferndale Community Sports Centre,Sunday,9:00 AM,6:00 PM
3156,Ferndale Community Sports Centre,Tuesday,9:00 AM,10:00 PM
3156,Ferndale Community Sports Centre,Thursday,9:00 AM,10:00 PM
3156,Ferndale Community Sports Centre,Saturday,9:00 AM,6:00 PM
3210,Scope,Monday,9:00 AM,6:00 PM
3210,Scope,Tuesday,9:00 AM,6:00 PM
3210,Scope,Wednesday,9:00 AM,6:00 PM
3210,Scope,Thursday,9:00 AM,6:00 PM
3210,Scope,Friday,9:00 AM,6:00 PM
3210,Scope,Saturday,10:00 AM,6:00 PM
3210,Scope,Sunday,10:00 AM,6:00 PM
3444,Lambeth Somali Community Association,Monday,9:00 AM,5:00 PM
3444,Lambeth Somali Community Association,Tuesday,9:00 AM,5:00 PM
3444,Lambeth Somali Community Association,Wednesday,9:00 AM,5:00 PM
3444,Lambeth Somali Community Association,Thursday,9:00 AM,5:00 PM
3444,Lambeth Somali Community Association,Friday,9:00 AM,5:00 PM
3755,Lambeth Adoption And Fostering,Monday,9:00 AM,5:00 PM
3755,Lambeth Adoption And Fostering,Tuesday,9:00 AM,5:00 PM
3755,Lambeth Adoption And Fostering,Wednesday,9:00 AM,5:00 PM
3755,Lambeth Adoption And Fostering,Thursday,9:00 AM,5:00 PM
3755,Lambeth Adoption And Fostering,Friday,9:00 AM,5:00 PM
3843,Wheels For Wellbeing,Monday,9:00 AM,5:00 PM
3843,Wheels For Wellbeing,Tuesday,9:00 AM,5:00 PM
3843,Wheels For Wellbeing,Wednesday,9:00 AM,5:00 PM
3843,Wheels For Wellbeing,Thursday,9:00 AM,5:00 PM
3843,Wheels For Wellbeing,Friday,9:00 AM,5:00 PM
3940,Crystal Palace Community Development Trust,Monday,9:00 AM,4:30 PM
3940,Crystal Palace Community Development Trust,Tuesday,9:00 AM,4:30 PM
3940,Crystal Palace Community Development Trust,Wednesday,9:00 AM,4:30 PM
3940,Crystal Palace Community Development Trust,Thursday,9:00 AM,4:30 PM
3940,Crystal Palace Community Development Trust,Friday,9:00 AM,4:30 PM
3955,Kingswood Estate Community Shop,Monday,10:00 AM,4:00 PM
3955,Kingswood Estate Community Shop,Tuesday,10:00 AM,4:00 PM
3955,Kingswood Estate Community Shop,Wednesday,10:00 AM,4:00 PM
3955,Kingswood Estate Community Shop,Thursday,10:00 AM,4:00 PM
4063,Welcare - Lambeth Office,Monday,9:30 AM,5:00 PM
4063,Welcare - Lambeth Office,Tuesday,9:30 AM,5:00 PM
4063,Welcare - Lambeth Office,Wednesday,9:30 AM,5:00 PM
4063,Welcare - Lambeth Office,Thursday,9:30 AM,5:00 PM
4063,Welcare - Lambeth Office,Friday,9:30 AM,5:00 PM
4147,National Autistic Society,Monday,10:00 AM,4:00 PM
4147,National Autistic Society,Tuesday,10:00 AM,4:00 PM
4147,National Autistic Society,Wednesday,10:00 AM,4:00 PM
4147,National Autistic Society,Thursday,10:00 AM,4:00 PM
4147,National Autistic Society,Friday,9:00 AM,3:00 PM
4265,Childline,Monday,9:00 AM,5:00 PM
4265,Childline,Tuesday,9:00 AM,5:00 PM
4265,Childline,Wednesday,9:00 AM,5:00 PM
4265,Childline,Thursday,9:00 AM,5:00 PM
4265,Childline,Friday,9:00 AM,5:00 PM
4286,Lambeth Participation And Engagement Service (PES),Monday,9:30 AM,5:00 PM
4286,Lambeth Participation And Engagement Service (PES),Tuesday,9:30 AM,5:00 PM
4286,Lambeth Participation And Engagement Service (PES),Wednesday,9:30 AM,5:00 PM
4286,Lambeth Participation And Engagement Service (PES),Thursday,9:30 AM,5:00 PM
4286,Lambeth Participation And Engagement Service (PES),Friday,9:30 AM,5:00 PM
4335,Disability Advice Service Lambeth (DASL),Monday,9:00 AM,5:00 PM
4335,Disability Advice Service Lambeth (DASL),Tuesday,9:00 AM,5:00 PM
4335,Disability Advice Service Lambeth (DASL),Wednesday,9:00 AM,5:00 PM
4335,Disability Advice Service Lambeth (DASL),Thursday,9:00 AM,5:00 PM
4335,Disability Advice Service Lambeth (DASL),Friday,9:00 AM,5:00 PM
4499,St Leonard's Church Of England Primary School - Breakfast Club,Monday,8:00 AM,8:45 AM
4499,St Leonard's Church Of England Primary School - Breakfast Club,Tuesday,8:00 AM,8:45 AM
4499,St Leonard's Church Of England Primary School - Breakfast Club,Wednesday,8:00 AM,8:45 AM
4499,St Leonard's Church Of England Primary School - Breakfast Club,Thursday,8:00 AM,8:45 AM
4499,St Leonard's Church Of England Primary School - Breakfast Club,Friday,8:00 AM,8:45 AM
4516,Norwood Community Group Services,Monday,9:30 AM,5:00 PM
4516,Norwood Community Group Services,Tuesday,9:30 AM,5:00 PM
4516,Norwood Community Group Services,Wednesday,9:30 AM,5:00 PM
4516,Norwood Community Group Services,Thursday,9:30 AM,5:00 PM
4516,Norwood Community Group Services,Friday,9:30 AM,5:00 PM
4536,Kennington Park Academy (Primary Alternative Provision),Monday,9:00 AM,3:30 PM
4536,Kennington Park Academy (Primary Alternative Provision),Tuesday,9:00 AM,3:30 PM
4536,Kennington Park Academy (Primary Alternative Provision),Wednesday,9:00 AM,3:30 PM
4536,Kennington Park Academy (Primary Alternative Provision),Thursday,9:00 AM,3:30 PM
4536,Kennington Park Academy (Primary Alternative Provision),Friday,9:00 AM,3:30 PM
4684,Roots & Shoots,Monday,9:00 AM,5:00 PM
4684,Roots & Shoots,Tuesday,9:00 AM,5:00 PM
4684,Roots & Shoots,Wednesday,9:00 AM,5:00 PM
4684,Roots & Shoots,Thursday,9:00 AM,5:00 PM
4684,Roots & Shoots,Friday,9:00 AM,5:00 PM
4817,St Stephen's Church Of England Primary School - After School Club,Monday,3:20 PM,5:45 PM
4817,St Stephen's Church Of England Primary School - After School Club,Tuesday,3:20 PM,5:45 PM
4817,St Stephen's Church Of England Primary School - After School Club,Wednesday,3:20 PM,5:45 PM
4817,St Stephen's Church Of England Primary School - After School Club,Thursday,3:20 PM,5:45 PM
4817,St Stephen's Church Of England Primary School - After School Club,Friday,3:20 PM,5:45 PM
4842,Kids' City At Sudbourne Primary School - After School Club,Monday,3:00 PM,6:00 PM
4842,Kids' City At Sudbourne Primary School - After School Club,Tuesday,3:00 PM,6:00 PM
4842,Kids' City At Sudbourne Primary School - After School Club,Wednesday,3:00 PM,6:00 PM
4842,Kids' City At Sudbourne Primary School - After School Club,Thursday,3:00 PM,6:00 PM
4842,Kids' City At Sudbourne Primary School - After School Club,Friday,3:00 PM,6:00 PM
4851,Alford House Mixed Youth Club,Tuesday,6:15 PM,9:00 PM
4852,Alford House Girls Youth Club,Wednesday,6:15 PM,9:00 PM
5067,Bigkid Foundation,Monday,9:30 AM,5:00 PM
5067,Bigkid Foundation,Tuesday,9:30 AM,5:00 PM
5067,Bigkid Foundation,Wednesday,9:30 AM,5:00 PM
5067,Bigkid Foundation,Thursday,9:30 AM,5:00 PM
5067,Bigkid Foundation,Friday,9:30 AM,5:00 PM
5114,S.Y.C.T. Streatham Wednesday Group,Wednesday,7:00 PM,9:00 PM
5325,Coin Street Neighbourhood Centre,Monday,9:00 AM,6:00 PM
5325,Coin Street Neighbourhood Centre,Tuesday,9:00 AM,6:00 PM
5325,Coin Street Neighbourhood Centre,Wednesday,9:00 AM,6:00 PM
5325,Coin Street Neighbourhood Centre,Thursday,9:00 AM,6:00 PM
5325,Coin Street Neighbourhood Centre,Friday,9:00 AM,6:00 PM
5391,Butterfly After School Club,Monday,3:15 PM,6:00 PM
5391,Butterfly After School Club,Tuesday,3:15 PM,6:00 PM
5391,Butterfly After School Club,Wednesday,3:15 PM,6:00 PM
5391,Butterfly After School Club,Thursday,3:15 PM,6:00 PM
5391,Butterfly After School Club,Friday,3:15 PM,6:00 PM
5471,Springfield Community Flat Breakfast Club,Monday,7:30 AM,9:30 AM
5471,Springfield Community Flat Breakfast Club,Tuesday,7:30 AM,9:30 AM
5471,Springfield Community Flat Breakfast Club,Wednesday,7:30 AM,9:30 AM
5471,Springfield Community Flat Breakfast Club,Thursday,7:30 AM,9:30 AM
5471,Springfield Community Flat Breakfast Club,Friday,7:30 AM,9:30 AM
5545,The Special Yoga Centre,Monday,9:00 AM,10:00 AM
5545,The Special Yoga Centre,Tuesday,9:00 AM,10:00 AM
5545,The Special Yoga Centre,Wednesday,9:00 AM,10:00 AM
5545,The Special Yoga Centre,Thursday,9:00 AM,10:00 AM
5545,The Special Yoga Centre,Friday,9:00 AM,10:00 AM
5545,The Special Yoga Centre,Saturday,9:00 AM,10:00 AM
5545,The Special Yoga Centre,Sunday,9:00 AM,10:00 AM
5771,Sports City At Richard Atkins Primary School - Breakfast Club,Tuesday,7:45 AM,9:00 AM
5771,Sports City At Richard Atkins Primary School - Breakfast Club,Wednesday,7:45 AM,9:00 AM
5771,Sports City At Richard Atkins Primary School - Breakfast Club,Thursday,7:45 AM,9:00 AM
5771,Sports City At Richard Atkins Primary School - Breakfast Club,Friday,7:45 AM,9:00 AM
5771,Sports City At Richard Atkins Primary School - Breakfast Club,Monday,7:45 AM,9:00 AM
5836,Oakden Kids Club,Monday,3:30 PM,6:00 PM
5836,Oakden Kids Club,Tuesday,3:30 PM,6:00 PM
5836,Oakden Kids Club,Wednesday,3:30 PM,6:00 PM
5836,Oakden Kids Club,Thursday,3:30 PM,6:00 PM
5836,Oakden Kids Club,Friday,3:30 PM,6:00 PM
5975,Saturday Community Days,Saturday,10:30 AM,4:00 PM
5982,Prime Childcare Services,Monday,10:00 AM,9:00 PM
5982,Prime Childcare Services,Tuesday,10:00 AM,9:00 PM
5982,Prime Childcare Services,Wednesday,10:00 AM,9:00 PM
5982,Prime Childcare Services,Thursday,10:00 AM,9:00 PM
5982,Prime Childcare Services,Friday,10:00 AM,9:00 PM
5982,Prime Childcare Services,Saturday,9:00 AM,6:30 PM
5982,Prime Childcare Services,Sunday,9:00 AM,6:30 PM
6019,Ashmole Primary School Edc - Extended Day Care,Monday,3:30 PM,6:00 PM
6019,Ashmole Primary School Edc - Extended Day Care,Tuesday,3:30 PM,6:00 PM
6019,Ashmole Primary School Edc - Extended Day Care,Wednesday,3:30 PM,6:00 PM
6019,Ashmole Primary School Edc - Extended Day Care,Thursday,3:30 PM,6:00 PM
6019,Ashmole Primary School Edc - Extended Day Care,Friday,3:30 PM,6:00 PM
6022,Bonneville Primary School - Reading Café,Monday,8:00 AM,9:00 AM
6022,Bonneville Primary School - Reading Café,Tuesday,8:00 AM,9:00 AM
6022,Bonneville Primary School - Reading Café,Wednesday,8:00 AM,9:00 AM
6022,Bonneville Primary School - Reading Café,Thursday,8:00 AM,9:00 AM
6022,Bonneville Primary School - Reading Café,Friday,8:00 AM,9:00 AM
6023,Henry Cavendish Primary School -  Breakfast Club (Balham),Monday,7:45 AM,9:00 AM
6023,Henry Cavendish Primary School -  Breakfast Club (Balham),Tuesday,7:45 AM,9:00 AM
6023,Henry Cavendish Primary School -  Breakfast Club (Balham),Wednesday,7:45 AM,9:00 AM
6023,Henry Cavendish Primary School -  Breakfast Club (Balham),Thursday,7:45 AM,9:00 AM
6023,Henry Cavendish Primary School -  Breakfast Club (Balham),Friday,7:45 AM,9:00 AM
6024,Sudbourne Primary School - Breakfast Club,Monday,7:45 AM,8:45 AM
6024,Sudbourne Primary School - Breakfast Club,Tuesday,7:45 AM,8:45 AM
6024,Sudbourne Primary School - Breakfast Club,Wednesday,7:45 AM,8:45 AM
6024,Sudbourne Primary School - Breakfast Club,Thursday,7:45 AM,8:45 AM
6024,Sudbourne Primary School - Breakfast Club,Friday,7:45 AM,8:45 AM
6025,Heathbrook Primary School - Breakfast Club,Monday,7:30 AM,8:55 AM
6025,Heathbrook Primary School - Breakfast Club,Tuesday,7:30 AM,8:55 AM
6025,Heathbrook Primary School - Breakfast Club,Wednesday,7:30 AM,8:55 AM
6025,Heathbrook Primary School - Breakfast Club,Thursday,7:30 AM,8:55 AM
6025,Heathbrook Primary School - Breakfast Club,Friday,7:30 AM,8:55 AM
6026,Heathbrook Primary School - After School Club,Monday,3:15 PM,5:50 PM
6026,Heathbrook Primary School - After School Club,Tuesday,3:15 PM,5:50 PM
6026,Heathbrook Primary School - After School Club,Wednesday,3:15 PM,5:50 PM
6026,Heathbrook Primary School - After School Club,Thursday,3:15 PM,5:50 PM
6026,Heathbrook Primary School - After School Club,Friday,3:15 PM,5:50 PM
6029,Sunnyhill Primary School - Breakfast Club,Monday,7:30 AM,8:45 AM
6029,Sunnyhill Primary School - Breakfast Club,Tuesday,7:30 AM,8:45 AM
6029,Sunnyhill Primary School - Breakfast Club,Wednesday,7:30 AM,8:45 AM
6029,Sunnyhill Primary School - Breakfast Club,Thursday,7:30 AM,8:45 AM
6029,Sunnyhill Primary School - Breakfast Club,Friday,7:30 AM,8:45 AM
6032,Kid's City At Woodmansterne Primary School - Breakfast Club,Monday,7:45 AM,9:00 AM
6032,Kid's City At Woodmansterne Primary School - Breakfast Club,Tuesday,7:45 AM,9:00 AM
6032,Kid's City At Woodmansterne Primary School - Breakfast Club,Wednesday,7:45 AM,9:00 AM
6032,Kid's City At Woodmansterne Primary School - Breakfast Club,Thursday,7:45 AM,9:00 AM
6032,Kid's City At Woodmansterne Primary School - Breakfast Club,Friday,7:45 AM,9:00 AM
6033,Immanuel And St Andrew C Of E Primary School - After School Club,Monday,3:30 PM,6:00 PM
6033,Immanuel And St Andrew C Of E Primary School - After School Club,Tuesday,3:30 PM,6:00 PM
6033,Immanuel And St Andrew C Of E Primary School - After School Club,Wednesday,3:30 PM,6:00 PM
6033,Immanuel And St Andrew C Of E Primary School - After School Club,Thursday,3:30 PM,6:00 PM
6033,Immanuel And St Andrew C Of E Primary School - After School Club,Friday,3:30 PM,6:00 PM
6041,Allen Edwards Primary School - Breakfast Club,Monday,7:30 AM,8:55 AM
6041,Allen Edwards Primary School - Breakfast Club,Tuesday,7:30 AM,8:55 AM
6041,Allen Edwards Primary School - Breakfast Club,Wednesday,7:30 AM,8:55 AM
6041,Allen Edwards Primary School - Breakfast Club,Thursday,7:30 AM,8:55 AM
6041,Allen Edwards Primary School - Breakfast Club,Friday,7:30 AM,8:55 AM
6043,Crown Lane Primary School - Breakfast Club,Monday,7:45 AM,8:40 AM
6043,Crown Lane Primary School - Breakfast Club,Tuesday,7:45 AM,8:40 AM
6043,Crown Lane Primary School - Breakfast Club,Wednesday,7:45 AM,8:40 AM
6043,Crown Lane Primary School - Breakfast Club,Thursday,7:45 AM,8:40 AM
6043,Crown Lane Primary School - Breakfast Club,Friday,7:45 AM,8:40 AM
6077,Rape Crisis South London,Monday,12:00 PM,2:30 PM
6077,Rape Crisis South London,Monday,7:00 PM,9:30 PM
6077,Rape Crisis South London,Tuesday,12:00 PM,2:30 PM
6077,Rape Crisis South London,Tuesday,7:00 PM,9:30 PM
6077,Rape Crisis South London,Wednesday,12:00 PM,2:30 PM
6077,Rape Crisis South London,Wednesday,7:00 PM,9:30 PM
6077,Rape Crisis South London,Thursday,12:00 PM,2:30 PM
6077,Rape Crisis South London,Thursday,7:00 PM,9:30 PM
6077,Rape Crisis South London,Friday,12:00 PM,2:30 PM
6077,Rape Crisis South London,Friday,7:00 PM,9:30 PM
6077,Rape Crisis South London,Saturday,12:00 PM,2:30 PM
6077,Rape Crisis South London,Saturday,7:00 PM,9:30 PM
6077,Rape Crisis South London,Sunday,12:00 PM,2:20 PM
6077,Rape Crisis South London,Sunday,7:00 PM,9:30 PM
6116,Upper Norwood Library,Tuesday,11:00 AM,6:00 PM
6116,Upper Norwood Library,Thursday,11:00 AM,8:00 PM
6116,Upper Norwood Library,Saturday,10:00 AM,6:00 PM
6116,Upper Norwood Library,Wednesday,11:00 AM,6:00 PM
6116,Upper Norwood Library,Friday,11:00 AM,6:00 PM
6126,Corpus Christi Catholic Primary School - After School Club,Monday,3:10 PM,6:00 PM
6126,Corpus Christi Catholic Primary School - After School Club,Tuesday,3:10 PM,6:00 PM
6126,Corpus Christi Catholic Primary School - After School Club,Wednesday,3:10 PM,6:00 PM
6126,Corpus Christi Catholic Primary School - After School Club,Thursday,3:10 PM,6:00 PM
6126,Corpus Christi Catholic Primary School - After School Club,Friday,3:10 PM,6:00 PM
6128,Clapham Manor Primary School - After School Club,Monday,3:30 PM,6:00 PM
6128,Clapham Manor Primary School - After School Club,Tuesday,3:30 PM,6:00 PM
6128,Clapham Manor Primary School - After School Club,Wednesday,3:30 PM,6:00 PM
6128,Clapham Manor Primary School - After School Club,Thursday,3:30 PM,6:00 PM
6128,Clapham Manor Primary School - After School Club,Friday,3:30 PM,6:00 PM
6129,Streatham Wells Primary School - After School Club,Monday,3:30 PM,6:00 PM
6129,Streatham Wells Primary School - After School Club,Tuesday,3:30 PM,6:00 PM
6129,Streatham Wells Primary School - After School Club,Wednesday,3:30 PM,6:00 PM
6129,Streatham Wells Primary School - After School Club,Thursday,3:30 PM,6:00 PM
6129,Streatham Wells Primary School - After School Club,Friday,3:30 PM,6:00 PM
6130,Stockwell Primary School - Breakfast Club,Monday,8:00 AM,8:55 AM
6130,Stockwell Primary School - Breakfast Club,Tuesday,8:00 AM,8:55 AM
6130,Stockwell Primary School - Breakfast Club,Wednesday,8:00 AM,8:55 AM
6130,Stockwell Primary School - Breakfast Club,Thursday,8:00 AM,8:55 AM
6130,Stockwell Primary School - Breakfast Club,Friday,8:00 AM,8:55 AM
6132,Richard Atkins Primary School - Breakfast Club,Monday,7:45 AM,9:00 AM
6132,Richard Atkins Primary School - Breakfast Club,Tuesday,7:45 AM,9:00 AM
6132,Richard Atkins Primary School - Breakfast Club,Wednesday,7:45 AM,9:00 AM
6132,Richard Atkins Primary School - Breakfast Club,Thursday,7:45 AM,9:00 AM
6132,Richard Atkins Primary School - Breakfast Club,Friday,7:45 AM,9:00 AM
6138,Lily's Kids Klub,Monday,3:00 PM,7:00 PM
6138,Lily's Kids Klub,Tuesday,3:00 PM,7:00 PM
6138,Lily's Kids Klub,Wednesday,3:00 PM,7:00 PM
6138,Lily's Kids Klub,Thursday,3:00 PM,7:00 PM
6138,Lily's Kids Klub,Friday,3:00 PM,7:00 PM
6139,Lily's Kids Klub,Monday,7:00 AM,9:00 AM
6139,Lily's Kids Klub,Tuesday,7:00 AM,9:00 AM
6139,Lily's Kids Klub,Wednesday,7:00 AM,9:00 AM
6139,Lily's Kids Klub,Thursday,7:00 AM,9:00 AM
6139,Lily's Kids Klub,Friday,7:00 AM,9:00 AM
6143,Jubilee Primary School - Breakfast Club,Monday,8:00 AM,8:30 AM
6143,Jubilee Primary School - Breakfast Club,Tuesday,8:00 AM,8:30 AM
6143,Jubilee Primary School - Breakfast Club,Wednesday,8:00 AM,8:30 AM
6143,Jubilee Primary School - Breakfast Club,Thursday,8:00 AM,8:30 AM
6143,Jubilee Primary School - Breakfast Club,Friday,8:00 AM,8:30 AM
6149,Christ Church Primary Sw9 - Breakfast Club,Monday,8:00 AM,8:55 AM
6149,Christ Church Primary Sw9 - Breakfast Club,Tuesday,8:00 AM,8:55 AM
6149,Christ Church Primary Sw9 - Breakfast Club,Wednesday,8:00 AM,8:55 AM
6149,Christ Church Primary Sw9 - Breakfast Club,Thursday,8:00 AM,8:55 AM
6149,Christ Church Primary Sw9 - Breakfast Club,Friday,8:00 AM,8:55 AM
6151,Wyvil Primary School - Breakfast Club,Monday,8:20 AM,8:50 AM
6151,Wyvil Primary School - Breakfast Club,Tuesday,8:20 AM,8:50 AM
6151,Wyvil Primary School - Breakfast Club,Wednesday,8:20 AM,8:50 AM
6151,Wyvil Primary School - Breakfast Club,Thursday,8:20 AM,8:50 AM
6151,Wyvil Primary School - Breakfast Club,Friday,8:20 AM,8:50 AM
6156,Wellfield Education,Monday,9:00 AM,7:00 PM
6156,Wellfield Education,Tuesday,9:00 AM,7:00 PM
6156,Wellfield Education,Wednesday,9:00 AM,7:00 PM
6156,Wellfield Education,Thursday,9:00 AM,7:00 PM
6156,Wellfield Education,Friday,9:00 AM,7:00 PM
6156,Wellfield Education,Saturday,9:00 AM,7:00 PM
6197,Fenstanton Infant School - Breakfast Club,Monday,7:30 AM,9:00 AM
6197,Fenstanton Infant School - Breakfast Club,Tuesday,7:30 AM,9:00 AM
6197,Fenstanton Infant School - Breakfast Club,Wednesday,7:30 AM,9:00 AM
6197,Fenstanton Infant School - Breakfast Club,Thursday,7:30 AM,9:00 AM
6197,Fenstanton Infant School - Breakfast Club,Friday,7:30 AM,9:00 AM
6198,Fenstanton Infant School - After School Club,Monday,3:30 PM,6:00 PM
6198,Fenstanton Infant School - After School Club,Tuesday,3:30 PM,6:00 PM
6198,Fenstanton Infant School - After School Club,Wednesday,3:30 PM,6:00 PM
6198,Fenstanton Infant School - After School Club,Thursday,3:30 PM,6:00 PM
6198,Fenstanton Infant School - After School Club,Friday,3:30 PM,6:00 PM
6213,Cherubins Holiday Club,Monday,8:30 AM,6:30 PM
6213,Cherubins Holiday Club,Tuesday,8:30 AM,6:30 PM
6213,Cherubins Holiday Club,Wednesday,8:30 AM,6:30 PM
6213,Cherubins Holiday Club,Thursday,8:30 AM,6:30 PM
6213,Cherubins Holiday Club,Friday,8:30 AM,6:30 PM
6580,Corpus Christi Catholic Primary School - Breakfast Club,Monday,7:30 AM,8:45 AM
6580,Corpus Christi Catholic Primary School - Breakfast Club,Tuesday,7:30 AM,8:45 AM
6580,Corpus Christi Catholic Primary School - Breakfast Club,Wednesday,7:30 AM,8:45 AM
6580,Corpus Christi Catholic Primary School - Breakfast Club,Thursday,7:30 AM,8:45 AM
6580,Corpus Christi Catholic Primary School - Breakfast Club,Friday,7:30 AM,8:45 AM
6583,Archbishop Sumner School - Breakfast Club,Monday,8:00 AM,8:45 AM
6583,Archbishop Sumner School - Breakfast Club,Tuesday,8:00 AM,8:45 AM
6583,Archbishop Sumner School - Breakfast Club,Wednesday,8:00 AM,8:45 AM
6583,Archbishop Sumner School - Breakfast Club,Thursday,8:00 AM,8:45 AM
6583,Archbishop Sumner School - Breakfast Club,Friday,8:00 AM,8:45 AM
6584,Jessop Primary School - Breakfast Club,Monday,8:00 AM,8:45 AM
6584,Jessop Primary School - Breakfast Club,Tuesday,8:00 AM,8:45 AM
6584,Jessop Primary School - Breakfast Club,Wednesday,8:00 AM,8:45 AM
6584,Jessop Primary School - Breakfast Club,Thursday,8:00 AM,8:45 AM
6584,Jessop Primary School - Breakfast Club,Friday,8:00 AM,8:45 AM
6585,Jessop Primary School - After School Club,Monday,3:30 PM,5:45 PM
6585,Jessop Primary School - After School Club,Tuesday,3:30 PM,5:45 PM
6585,Jessop Primary School - After School Club,Wednesday,3:30 PM,5:45 PM
6585,Jessop Primary School - After School Club,Thursday,3:30 PM,5:45 PM
6585,Jessop Primary School - After School Club,Friday,3:30 PM,5:45 PM
6586,Holy Trinity Church Of England Primary School - Breakfast Club,Monday,7:45 AM,8:45 AM
6586,Holy Trinity Church Of England Primary School - Breakfast Club,Tuesday,7:45 AM,8:45 AM
6586,Holy Trinity Church Of England Primary School - Breakfast Club,Wednesday,7:45 AM,8:45 AM
6586,Holy Trinity Church Of England Primary School - Breakfast Club,Thursday,7:45 AM,8:45 AM
6586,Holy Trinity Church Of England Primary School - Breakfast Club,Friday,7:45 AM,8:45 AM
6587,Kings Avenue Primary School - Breakfast Club,Monday,7:30 AM,8:45 AM
6587,Kings Avenue Primary School - Breakfast Club,Tuesday,7:30 AM,8:45 AM
6587,Kings Avenue Primary School - Breakfast Club,Wednesday,7:30 AM,8:45 AM
6587,Kings Avenue Primary School - Breakfast Club,Thursday,7:30 AM,8:45 AM
6587,Kings Avenue Primary School - Breakfast Club,Friday,7:30 AM,8:45 AM
6588,Kings Avenue Primary School - After School Club,Monday,3:15 PM,6:00 PM
6588,Kings Avenue Primary School - After School Club,Tuesday,3:15 PM,6:00 PM
6588,Kings Avenue Primary School - After School Club,Wednesday,3:15 PM,6:00 PM
6588,Kings Avenue Primary School - After School Club,Thursday,3:15 PM,6:00 PM
6588,Kings Avenue Primary School - After School Club,Friday,3:15 PM,6:00 PM
6589,Kingswood Primary School - Breakfast Club,Monday,7:30 AM,9:00 AM
6589,Kingswood Primary School - Breakfast Club,Tuesday,7:30 AM,9:00 AM
6589,Kingswood Primary School - Breakfast Club,Wednesday,7:30 AM,9:00 AM
6589,Kingswood Primary School - Breakfast Club,Thursday,7:30 AM,9:00 AM
6589,Kingswood Primary School - Breakfast Club,Friday,7:30 AM,9:00 AM
6590,Kingswood Primary School - After School Club,Monday,3:15 PM,6:00 PM
6590,Kingswood Primary School - After School Club,Tuesday,3:15 PM,6:00 PM
6590,Kingswood Primary School - After School Club,Wednesday,3:15 PM,6:00 PM
6590,Kingswood Primary School - After School Club,Thursday,3:15 PM,6:00 PM
6590,Kingswood Primary School - After School Club,Friday,3:15 PM,6:00 PM
6591,Larkhall Children's Centre - Breakfast Club,Monday,7:30 AM,8:15 AM
6591,Larkhall Children's Centre - Breakfast Club,Tuesday,7:30 AM,8:15 AM
6591,Larkhall Children's Centre - Breakfast Club,Wednesday,7:30 AM,8:15 AM
6591,Larkhall Children's Centre - Breakfast Club,Thursday,7:30 AM,8:15 AM
6591,Larkhall Children's Centre - Breakfast Club,Friday,7:30 AM,8:15 AM
6592,Larkhall Children's Centre - After School Club,Monday,3:00 PM,5:45 PM
6592,Larkhall Children's Centre - After School Club,Tuesday,3:00 PM,5:45 PM
6592,Larkhall Children's Centre - After School Club,Wednesday,3:00 PM,5:45 PM
6592,Larkhall Children's Centre - After School Club,Thursday,3:00 PM,5:45 PM
6592,Larkhall Children's Centre - After School Club,Friday,3:00 PM,5:45 PM
6602,St Andrew's Roman Catholic Primary - Sunrise Breakfast Club,Monday,7:30 AM,8:30 AM
6602,St Andrew's Roman Catholic Primary - Sunrise Breakfast Club,Tuesday,7:30 AM,8:30 AM
6602,St Andrew's Roman Catholic Primary - Sunrise Breakfast Club,Wednesday,7:30 AM,8:30 AM
6602,St Andrew's Roman Catholic Primary - Sunrise Breakfast Club,Thursday,7:30 AM,8:30 AM
